,p_mas,RA_deg,DEC_deg
0,0.1555120672400555,347.5881300020663,-8.207670942967725
1,0.2132486048433587,355.87379845911215,3.9057189461516524
2,0.23253431962180912,349.539433578835,-11.977108062438036
3,0.20420555754112027,18.03406223191729,-3.3972139632203397
4,0.32572267470913663,6.0153769500666385,2.9527334913248597
5,0.27770362470686116,326.16933645590944,4.058791159958836
6,0.3564570139906743,341.7801050229441,-2.415431114027388
7,0.19200354074587248,10.861245492215062,-5.528960644145141
8,0.4425565188491271,303.3962715722892,-0.9121925234174785
9,0.7096123380323075,36.58401441345637,2.338881433951675
10,0.266510158715527,172.6197332676088,0.01138450748212072
11,0.2557132536851039,322.18240181063015,-6.761315486413769
12,0.0926663588326558,3.640050953774619,2.160156019969695
13,0.5068834682112949,44.67805122852303,-12.181604992948467
14,0.23204635536539372,308.34989753741877,-2.934033538282847
15,0.26860180987164023,351.60235633952567,-5.742049862626291
16,0.20254221527167113,325.22328252281415,-2.3151154891683166
17,0.5198265583325938,108.11113559092882,-14.079143129414174
18,0.13151799846623788,7.204130572549218,-10.85143864853893
19,0.25784148467344464,218.83827601477174,8.643370994998726
20,0.6506829584861292,29.999048472668903,27.713395630811327
21,0.7875377651119749,302.3916510546416,24.98968874328678
22,0.1812514297473515,341.727404170238,-1.2331944410509814
23,0.236007298411311,356.0897367151096,-2.7380767860587496
24,0.19299017850798633,319.30916862247324,10.36625084448503
25,0.09420022339297127,5.398918013652349,1.9900119157223037
26,1.1449370240437282,336.42751630224603,-3.384930856515991
27,0.7250993703516787,61.6751811342898,-13.15917420298252
28,0.18037234026016755,332.48960590852556,-0.7144656132174775
29,0.30411204722538054,215.9611622703064,4.1047375584412436
30,0.1969247213973611,127.7692959082969,9.811813264965261
31,0.09231768372991382,351.88897912573475,-1.9687309377627016
32,0.6481067073849159,188.04750614066478,-35.9537239610721
33,0.2854921044542317,295.59858995573785,11.045955523372045
34,0.25963816473611273,353.9508106307693,-2.438624674113968
35,0.3598703862008939,150.32346452047102,-0.6381552039134791
36,0.207785316994352,337.2429641637718,3.2015970336010215
37,0.9330359906807693,31.62164628960994,-18.22243161301302
38,0.3114913501297777,340.6136027714604,-12.911017179257462
39,0.6880526035927861,15.808277543208192,-32.571509877041066
40,0.3658168537444809,329.2121333613613,4.8986867363104665
41,0.10460698765414689,2.4109118254257282,-1.5541479573928965
42,0.465410910572136,352.33325413106354,-27.967951635094934
43,0.5770103931470545,193.0903888957143,-32.101226813192504
44,0.6325165802608895,325.9818728825236,-49.51480116332218
45,0.19207777626957104,276.2112571885174,-0.8903556325922282
46,0.6092708735214584,316.5979608936302,-15.043551478708258
47,0.7118887680423522,226.08133890373063,1.8846818965255472
48,0.19380835477520533,219.05795543930776,-2.01456235473222
49,0.47365333041702135,353.4537176020305,5.639780612629713
50,0.9713083236082165,281.3835521386365,19.14299160533912
51,0.25899097455596176,1.168976791583475,1.756328963319323
52,0.5533381798632544,202.70306573502378,9.155017526411344
53,1.3755652507243419,278.2619130566911,18.56997914571087
54,0.5442234939347247,307.4552149035881,-6.531924809484145
55,0.23094045446454248,288.00834519567087,1.0181583841300061
56,0.19076207011901758,323.0758985183182,12.12667356863485
57,0.5772141013961342,204.60415881182647,-13.338330079588859
58,0.12078229098646867,357.40582016796253,3.8886426224743427
59,1.2524595256449214,251.79555118974002,-37.00020713602792
60,0.4385362484254392,313.43273639212555,4.124243271600246
61,0.535745226737791,318.60648042054004,-5.7085984034673825
62,0.1747690369907675,323.02233429535954,4.109943993310789
63,0.1391874223032657,335.0309534012267,4.541253823942216
64,0.4588165170382036,351.9173377755943,3.987919203755209
65,0.4027398428281031,348.2126539719777,-11.898000224717274
66,0.44751906130861085,68.94270342642295,4.2736737482112925
67,0.6401464206653522,311.9760346728333,15.179877770288549
68,1.4383740317896405,269.36549794341295,54.16650361485402
69,0.21338961528082787,63.233934630198746,1.261839383792644
70,0.3398519883806384,36.921210121680986,19.66381201748751
71,0.29925791342511865,268.72458549397203,-4.594507864372338
72,0.31937038421730257,345.1341890808023,0.6285457149548928
73,0.16551505681807363,316.07167363295105,1.3088894884333406
74,0.2855233822814791,57.221161857886614,-8.005316182193726
75,0.25563130002709616,312.09500253959317,4.981821979489549
76,0.29953797194862763,300.4999227684008,-3.3584456091608748
77,0.38762204289190694,52.27343804884862,5.338423669422252
78,0.6168750488938674,281.1705967825533,10.685602817528595
79,0.27263057392038026,38.74092947687211,-14.305489319878125
80,0.14280082562251173,356.8885983725814,0.6377297503689356
81,0.25790828851952563,299.47893434086564,0.563616953016385
82,0.12413480563160185,3.4308135790458323,-3.528761769993452
83,0.16111543846565335,328.01813841777516,-0.688064890013474
84,0.30862884823435766,196.68303135146252,16.93155551698612
85,0.2999614547451954,198.60743219273223,0.6962215589717589
86,0.34256602393093954,0.7912578080175763,-10.22764237972165
87,0.44148208253650234,351.9430337832171,-6.805926461866906
88,0.14944125967552882,346.6130987616341,-4.733782933180924
89,0.1537570728386582,350.22861633308355,8.458655535786036
90,1.029055194380483,350.45651640499676,53.78451783979011
91,0.16492617268896903,2.458481405251348,0.4606555648866344
92,0.21281471621083992,342.9169345564955,-2.86977429211419
93,0.15502236558126878,5.6227937914677,-10.92204345660413
94,0.528611936977053,354.78934380583223,-15.151501467041898
95,0.3753528263844816,251.7566007184153,-6.067516651228614
96,0.17482788527143678,357.50346989543596,2.7304112928726307
97,1.0192151529647717,353.88297299939467,10.734515241563505
98,0.7636145212625048,309.5529462552551,-9.164851334496309
99,0.6319564355209925,304.0891489452073,-1.0456541771477064
100,0.1998072518166865,205.1662688748246,4.332555971327479
101,0.35499037287044466,344.990726196606,12.758993175740754
102,0.40791396840116273,114.26736757823988,-0.8022815784690821
103,0.4410205878427488,343.27495821551884,-12.31885097536274
104,0.2654648078865449,306.25124972346157,-0.09413749051959647
105,0.2139945553837259,9.971573250932522,-6.5988691873630465
106,0.27707215282678915,241.96306922651482,7.1765589094867375
107,0.20337954193439353,252.03382292690725,0.4353715644183135
108,0.28019241328776995,182.15365151806373,-5.539221169910759
109,1.6874669713430321,336.71213083867997,36.853892512439906
110,0.31123800831405213,33.34835802804304,3.1339734424203267
111,0.6072939448368881,305.6162530468929,17.125560130403063
112,0.4425316194724135,4.07504259356773,10.942671862757544
113,0.36161576246517924,166.45932515227526,-3.684203013368628
114,0.21816431589888913,4.702086386098131,7.672726475864028
115,0.16535448316563564,206.53464950928262,-8.793914904003937
116,1.0162726739972339,244.6160639554375,-23.19771663303442
117,0.21756100776528678,322.6273238464843,0.28655525363028694
118,0.17316718946015433,336.6405216618713,6.513053968651932
119,0.1743175899431638,288.49149883100256,5.495543600366206
120,0.274925494436969,15.239422145220317,10.556405238194108
121,1.283535052362852,346.5511560531619,2.499455917105401
122,0.24439097497655582,335.9303952681879,-11.695410549327175
123,0.390208847581026,22.979578637995303,19.397253133495
124,0.4107429903222337,288.45977144476365,-28.528303015065745
125,0.5904679243064909,333.03037413826144,-34.05707588785559
126,2.259975262213645,40.01329937132505,51.442850273755056
127,0.25266919356752443,299.99192681347273,-11.700979410701066
128,0.13766438861589989,357.83017483066146,4.446049288940694
129,0.16846038268015606,326.2238422493196,-1.278350514452865
130,0.2421677263121952,1.4803009693743547,-7.703305881979088
131,0.6023357333926245,38.77633321662222,0.7408967612484911
132,0.12954782707605744,259.806773558013,-5.128319022024394
133,0.16124218724390188,16.61084976259764,-7.318441676460192
134,0.14880999932966782,315.04635086356217,8.221633489365063
135,0.25307076308784027,25.18243748916916,-2.6083370567482533
136,0.19220579926042486,133.04493628136072,0.8944571755816386
137,0.269493581521394,290.0697140308985,2.15323958652326
138,0.40183242373774847,218.6728054851451,-24.314945032305893
139,0.16899198363069254,328.86514923149826,-0.5809606073884034
140,0.1475170974840665,34.40499197801438,-14.267409355151319
141,0.40263368255719634,326.62867530843744,4.4404400200640275
142,0.20009501049055106,341.25173276581523,0.7663690204216383
143,0.25176702078165053,331.13892749584886,5.376986751174821
144,0.3180753955527626,351.62923166335577,18.871713504869714
145,0.6993125881023938,221.9429166398594,1.0418215533306832
146,0.44366154306450106,52.82943098838609,-19.158090464682097
147,0.16028100302930634,6.3756927924072215,-3.654399685572567
148,0.24486384518580626,312.7566102385513,-0.5121158157820964
149,0.20276751168276422,319.8733762568964,-5.569518693459009
150,0.15196962967401312,231.72849724009035,1.0946705163373847
151,0.24617536917309588,38.03896376399257,-4.5023406145416045
152,0.4365263657726923,142.94567699195414,-28.329218317193515
153,0.26030874798963444,340.92909735734213,1.5387445047942978
154,0.25161268828742084,10.63605944196786,-17.33102647973393
155,0.19578462477710978,317.2529232166506,-1.1489585594769447
156,0.22384673702870572,308.90367084691616,-10.176935840482505
157,0.5942647615169804,198.87056741523804,-6.736433407010031
158,0.23553915880845305,340.3510127437169,-4.100668441572544
159,0.21972138121034446,293.10483895362705,4.086465498325777
160,0.1167354236253439,349.965359570613,-2.272788714053021
161,0.13238219296299333,7.500051240002051,-0.3456573618680512
162,1.0747724075385523,266.5754804171637,28.569243063741673
163,0.2541257047408237,30.35932620153261,9.764908374446751
164,0.42000775955491093,252.04340280897935,0.17089817644720315
165,0.18257045945171724,16.512694387244323,2.4353219156029753
166,0.31926742527178825,312.28126019729564,-7.5090278908725665
167,0.3004672852730681,277.0728604696833,2.433342973482092
168,0.5949969027637564,343.89429009566186,-1.445066194324479
169,0.7649758953590492,96.29789631310973,-6.249524047985964
170,0.6661354186545975,298.22876424730157,58.055608829057356
171,0.1877964991619297,351.997857599554,-19.318444710497165
172,0.14585025111022792,349.27697738044765,-4.6034601846013325
173,0.262676827100351,354.8058684504757,18.38064052566467
174,0.33338587754554033,161.675660768895,16.264271235826048
175,0.34843602319361144,24.996079458593385,9.103043105514525
176,1.943936802727392,155.32930153231553,-33.9200849802061
177,0.18175597315114664,206.88557023502128,4.438062019541239
178,0.24697525669924483,176.21101934479407,-5.953671551354416
179,0.1485240408624661,307.5793474525989,6.476855373989521
180,1.1184701069145424,138.27383463693087,-50.382566001899846
181,0.21350338214609163,3.2446063921450445,9.713913253735381
